station,valid, tmpc ,  relh ,  mslp ,  p01m ,  vsby
NYC,2013-11-15 13:51,13.30,27.65,1021.80,0.00,10.00
NYC,2013-11-15 14:51,13.30,25.43,1021.50,0.00,10.00
NYC,2013-11-15 15:51,12.80,27.30,1021.70,0.00,10.00
NYC,2013-11-15 16:51,12.80,26.28,1021.90,0.00,10.00
NYC,2013-11-15 17:51,12.80,26.28,1022.30,0.00,10.00
NYC,2013-11-15 18:51,12.20,27.33,1022.30,0.00,10.00
NYC,2013-11-15 19:51,11.70,33.36,1022.70,0.00,10.00
NYC,2013-11-15 20:51,11.70,34.89,1023.00,0.00,10.00
NYC,2013-11-15 21:51,11.10,36.31,1022.90,0.00,10.00
NYC,2013-11-15 22:51,10.60,38.96,1023.60,0.00,10.00
NYC,2013-11-15 23:51,10.00,39.07,1023.70,0.00,10.00
NYC,2013-11-16 00:51,10.00,40.55,1023.60,0.00,10.00
NYC,2013-11-16 01:51,10.00,42.39,1024.60,0.00,10.00
NYC,2013-11-16 02:51,10.00,40.55,1024.50,0.00,10.00
NYC,2013-11-16 03:51,10.60,38.96,1024.70,0.00,10.00
NYC,2013-11-16 04:51,10.00,43.99,1024.80,0.00,10.00
NYC,2013-11-16 05:51,8.30,63.13,1025.40,0.25,9.00
NYC,2013-11-16 06:51,7.80,79.07,1026.20,0.51,8.00
NYC,2013-11-16 07:51,7.80,85.97,1026.20,0.51,6.00
NYC,2013-11-16 08:51,9.40,79.86,1026.60,0.00,6.00
NYC,2013-11-16 09:51,11.70,68.50,1027.00,0.00,9.00
NYC,2013-11-16 10:51,13.30,59.58,1027.00,0.00,9.00
NYC,2013-11-16 11:51,14.40,51.02,1025.90,0.00,10.00
NYC,2013-11-16 12:51,15.60,43.71,1025.30,0.00,10.00
NYC,2013-11-16 13:51,15.00,51.18,1025.20,0.00,10.00
NYC,2013-11-16 14:51,15.00,49.08,1025.70,0.00,10.00
NYC,2013-11-16 15:51,13.30,61.67,1025.80,0.00,10.00
NYC,2013-11-16 16:51,11.70,71.40,1025.90,0.00,10.00
NYC,2013-11-16 17:51,10.60,82.81,1026.00,0.00,10.00
NYC,2013-11-16 18:05,10.60,82.81,M,0.00,9.00
NYC,2013-11-16 18:32,10.60,82.81,M,0.00,9.00
NYC,2013-11-16 18:51,11.10,80.10,1026.20,0.00,9.00
NYC,2013-11-16 19:51,11.10,76.88,1025.90,0.00,10.00
NYC,2013-11-16 20:51,10.60,79.48,1025.70,0.00,9.00
NYC,2013-11-16 21:51,10.60,82.81,1025.90,0.00,7.00
NYC,2013-11-16 22:51,10.60,82.81,1025.50,0.00,7.00
NYC,2013-11-16 23:51,10.60,82.81,1025.30,0.00,7.00
NYC,2013-11-17 00:12,10.60,82.81,M,0.00,7.00
NYC,2013-11-17 00:51,10.60,82.81,1024.80,0.00,7.00
NYC,2013-11-17 01:51,11.10,80.10,1024.70,0.00,7.00
NYC,2013-11-17 02:40,11.10,80.10,M,0.00,7.00
NYC,2013-11-17 02:51,11.10,80.10,1024.30,0.00,6.00
NYC,2013-11-17 03:51,11.10,80.10,1024.10,0.00,6.00
NYC,2013-11-17 04:51,11.10,80.10,1023.90,0.00,5.00
NYC,2013-11-17 05:51,11.10,82.87,1023.50,0.00,6.00
NYC,2013-11-17 06:51,11.10,82.87,1023.30,0.00,6.00
NYC,2013-11-17 07:01,11.10,82.87,M,0.00,6.00
NYC,2013-11-17 07:20,11.70,82.94,M,0.00,5.00
NYC,2013-11-17 07:51,11.70,82.94,1022.90,0.00,5.00
NYC,2013-11-17 08:51,13.30,77.23,1022.70,0.00,6.00
NYC,2013-11-17 09:51,13.30,80.40,1022.60,0.00,5.00
NYC,2013-11-17 10:51,14.40,77.92,1021.50,0.00,5.00
NYC,2013-11-17 11:16,13.90,83.21,M,0.51,2.50
NYC,2013-11-17 11:28,13.90,86.58,M,0.51,3.00
NYC,2013-11-17 11:44,13.90,86.58,M,0.51,2.50
NYC,2013-11-17 11:51,13.90,89.48,1020.50,0.51,3.00
NYC,2013-11-17 12:24,13.90,86.58,M,0.00,2.50
NYC,2013-11-17 12:39,13.90,89.48,M,0.00,1.75
NYC,2013-11-17 12:51,13.90,89.48,1019.60,0.00,1.50
NYC,2013-11-17 13:27,14.40,90.11,M,0.00,2.50
NYC,2013-11-17 13:51,15.00,89.57,1018.30,0.00,1.75
NYC,2013-11-17 14:51,15.60,89.61,1017.90,0.25,1.75
NYC,2013-11-17 14:58,15.60,89.61,M,0.00,2.00
NYC,2013-11-17 15:12,15.60,89.61,M,0.00,3.00
NYC,2013-11-17 15:26,15.60,89.61,M,0.00,2.50
NYC,2013-11-17 15:51,15.60,89.61,1017.10,0.00,2.00
NYC,2013-11-17 16:51,15.00,93.13,1016.30,0.00,3.00
NYC,2013-11-17 17:11,15.00,93.13,M,0.00,2.00
NYC,2013-11-17 17:19,15.00,93.13,M,0.00,1.75
NYC,2013-11-17 17:28,15.00,93.13,M,0.00,2.50
NYC,2013-11-17 17:38,15.00,89.57,M,0.00,3.00
NYC,2013-11-17 17:51,15.00,89.57,1015.20,0.00,2.50
NYC,2013-11-17 18:51,14.40,93.10,1014.90,0.00,2.00
NYC,2013-11-17 19:06,14.40,90.11,M,0.00,4.00
NYC,2013-11-17 19:27,13.90,93.08,M,0.00,4.00
NYC,2013-11-17 19:51,13.90,93.08,1014.30,0.00,5.00
NYC,2013-11-17 19:58,13.90,93.08,M,0.00,5.00
NYC,2013-11-17 20:51,13.90,89.48,1013.40,0.00,7.00
NYC,2013-11-17 21:28,14.40,90.11,M,0.00,8.00
NYC,2013-11-17 21:46,14.00,93.69,M,0.00,8.00
NYC,2013-11-17 21:51,14.40,90.11,1011.60,0.00,8.00
NYC,2013-11-17 22:20,14.40,90.11,M,0.00,6.00
NYC,2013-11-17 22:51,14.40,90.11,M,0.00,7.00
NYC,2013-11-17 23:01,14.40,90.11,M,0.00,6.00
NYC,2013-11-17 23:20,14.40,90.11,M,0.00,5.00
NYC,2013-11-17 23:51,15.00,89.57,1009.10,0.00,6.00
NYC,2013-11-18 00:09,15.00,89.57,M,0.00,4.00
NYC,2013-11-18 00:51,15.00,93.13,1007.10,0.00,6.00
NYC,2013-11-18 01:48,15.00,93.74,M,0.00,6.00
NYC,2013-11-18 01:51,15.00,93.13,1006.00,0.00,5.00
NYC,2013-11-18 02:51,15.00,89.57,1004.00,0.25,4.00
NYC,2013-11-18 03:07,15.00,89.57,M,0.51,4.00
NYC,2013-11-18 03:32,15.60,89.61,M,0.51,5.00
NYC,2013-11-18 03:51,16.10,93.19,1002.30,1.27,2.50
NYC,2013-11-18 04:03,16.10,93.19,M,0.51,5.00
NYC,2013-11-18 04:14,16.10,93.19,M,1.27,2.50
NYC,2013-11-18 04:16,16.70,89.70,M,1.27,3.00
NYC,2013-11-18 04:35,17.20,90.31,M,1.78,1.75
NYC,2013-11-18 04:49,15.00,87.83,M,3.81,3.00
NYC,2013-11-18 04:51,14.40,90.11,1003.80,4.06,4.00
NYC,2013-11-18 04:58,14.40,83.82,M,0.00,8.00
NYC,2013-11-18 05:09,14.40,83.82,M,0.00,10.00
NYC,2013-11-18 05:51,14.40,77.92,1003.90,0.00,10.00
NYC,2013-11-18 06:51,15.60,64.35,1003.80,0.00,10.00
NYC,2013-11-18 07:51,15.00,62.07,1004.60,0.00,10.00
NYC,2013-11-18 08:51,15.60,55.39,1005.00,0.00,10.00
NYC,2013-11-18 09:51,16.10,40.86,1004.70,0.00,10.00
NYC,2013-11-18 10:51,17.20,38.10,1004.30,0.00,10.00
NYC,2013-11-18 11:51,17.20,31.17,1003.60,0.00,10.00
NYC,2013-11-18 12:51,18.30,30.37,1003.30,0.00,10.00
NYC,2013-11-18 13:51,17.80,27.70,1003.00,0.00,10.00
NYC,2013-11-18 14:51,17.80,26.50,1003.10,0.00,10.00
NYC,2013-11-18 15:51,17.80,25.54,1003.50,0.00,10.00
NYC,2013-11-18 16:51,16.70,29.69,1004.50,0.00,10.00
NYC,2013-11-18 17:51,15.60,29.38,1005.40,0.00,10.00
NYC,2013-11-18 18:51,15.60,27.07,1005.90,0.00,10.00
NYC,2013-11-18 19:51,15.00,26.90,1006.20,0.00,10.00
NYC,2013-11-18 20:51,13.90,28.89,1006.80,0.00,10.00
NYC,2013-11-18 21:51,12.80,27.30,1007.40,0.00,10.00
NYC,2013-11-18 22:51,11.70,32.13,1007.70,0.00,10.00
NYC,2013-11-18 23:51,10.60,38.96,1008.60,0.00,10.00
